GameID	Precipitation	SnowFall	SnowDepth	MaxTemperature	MinTemperature	FogFlag	ThunderFlag	HailFlag	DustFlag	HighWindFlag	RainFlag	SnowFlag	UnknownPrecipFlag
6980	0	0	0	55	39	0	0	0	0	0	0	0	0
6981	0			48	30	0	0	0	0	0	0	0	0
6982	0			68	62	0	0	0	0	0	0	0	0
6983	0	0	0	55	26	0	0	0	0	0	0	0	0
6984	0	0	0	48	28	0	0	0	0	0	0	0	0
6985	0			71	48	0	0	0	0	0	0	0	0
6986	0			75	51	0	0	0	0	0	0	0	0
6987	0	0	0	60	33	0	0	0	0	0	0	0	0
6988	0			57	28	0	0	0	0	0	0	0	0
6989	7			78	71	1	0	0	0	0	1	0	0
6990	0	0	0	68	39	0	0	0	0	0	0	0	0
6991	0	0	0	68	28	0	0	0	0	0	0	0	0
6992	0			95	73	0	0	0	0	0	0	0	0
6993	0			42	71	0	0	0	0	0	0	0	0
6994	0			69	50	1	0	0	0	0	1	0	0
6995	0			69	46	0	0	0	0	0	0	0	0
6996	0	0	0	71	46	0	0	0	0	0	0	0	0
6997	0			62	30	0	0	0	0	0	0	0	0
6998	0	0	0	60	37	0	0	0	0	0	0	0	0
6999	0			84	62	0	0	0	0	0	0	0	0
7000	0	0	0	51	33	0	0	0	0	0	0	0	0
7001	0	0	0	53	37	0	0	0	0	0	0	0	0
7002	0			80	66	0	0	0	0	0	0	0	0
7003	0	0	0	59	32	1	0	0	0	0	0	0	0
7004	0	0	0	55	37	1	0	0	0	0	1	0	0
7005	0	0	0	64	42	0	0	0	0	0	0	0	0
7006	0			66	35	0	0	0	0	0	0	0	0
7007	0			46	26	1	0	0	0	0	1	1	0
7008	0			80	60	0	0	0	0	0	0	0	0
7009	0	0	0	62	50	1	0	0	1	0	1	0	0
7010	0			41	30	0	0	0	0	0	0	0	0
7011	0			71	50	0	0	0	0	0	0	0	0
7012	0			80	62	0	0	0	0	0	0	0	0
7013	0			42	32	0	0	0	0	0	1	0	0
7014	11	0	0	64	46	1	0	0	0	0	1	0	0
7015	0	0	0	75	60	1	0	0	0	0	1	0	0
7016	11	0	0	62	48	1	1	0	0	0	1	0	0
7017	17			69	55	0	0	0	0	0	0	0	0
7018	0	0	0	64	39	0	0	0	0	0	0	0	0
7019	0			44	64	0	0	0	0	0	0	0	0
7020	9	0	0	69	55	1	0	0	0	0	1	0	0
7021	0	0	0	53	33	0	0	0	0	0	0	0	0
7022	0	0	0	44	28	0	0	0	0	0	0	0	0
7023	0			53	33	0	0	0	0	0	0	0	0
7024	0	0	0	51	35	1	0	0	0	0	1	0	0
7025	0	0	0	51	39	0	0	0	0	0	0	0	0
7026	47			60	48	1	0	0	0	0	1	0	0
7027	5			42	39	1	0	0	0	0	1	0	0
7028	0	0	0	41	32	0	0	0	0	0	0	0	0
7029	0			57	46	0	0	0	0	0	0	0	0
7030	2	0	0	48	35	1	0	0	0	0	1	0	0
7031	0	0	0	42	35	0	0	0	0	0	0	0	0
7032	0	0	0	46	26	0	0	0	0	0	0	0	0
7033	0			80	71	0	0	0	0	0	0	0	0
7034	0			59	44	0	0	0	0	0	0	0	0
7035	2			42	35	0	0	0	0	0	0	0	0
7036	0	0	0	44	26	0	0	0	0	0	0	0	0
7037	0	0	0	35	24	0	0	0	0	0	1	1	0
7038	1	0	0	42	35	0	0	0	0	0	0	0	0
7039	2	0	0	44	33	0	0	0	0	0	1	0	0
7040	0	0	0	78	33	0	0	0	0	0	0	0	0
7041	30			51	42	1	0	0	0	0	1	0	0
7042	0	0	0	51	28	0	0	0	0	0	0	0	0
7043	12			73	55	1	0	0	0	0	1	0	0
7044	10			55	48	1	0	0	0	0	1	0	0
7045	14	0	0	59	42	1	0	0	1	0	1	0	0
7046	2		7	26	8	1	0	0	1	0	1	1	0
7047	2	0	0	62	33	1	0	0	0	0	1	0	0
7048	0			60	42	0	0	0	0	0	0	0	0
7049	0			59	37	0	0	0	0	0	0	0	0
7050	0			75	60	0	0	0	0	0	0	0	0
7051	0			62	55	1	0	0	1	0	1	0	0
7052	0	0	0	21	8	0	0	0	0	0	0	1	0
7053	0			17	32	0	0	0	0	0	0	0	0
7054	0	0	0	32	21	0	0	0	0	0	0	0	0
7055	3			35	30	0	0	0	0	0	1	1	0
7056	0			80	64	1	0	0	0	0	1	0	0
7057	0			50	39	0	0	0	0	0	1	0	0
7058	4	0	0	69	55	1	0	0	0	0	1	0	0
7059	0	0	0	35	28	0	0	0	0	0	0	0	0
7060	15			41	21	0	0	0	0	0	0	0	0
7061	2			32	39	0	0	0	0	0	0	0	0
7062	22			57	42	1	0	0	0	0	1	0	0
7063	0	0	0	48	21	0	0	0	0	0	0	0	0
7064	0	0	0	37	28	1	0	0	0	0	1	1	0
7065	0	0	0	46	33	0	0	0	0	0	0	0	0
7066	0	0	2	33	17	0	0	0	0	0	0	0	0
7067	0	0	2	30	19	1	0	0	0	0	0	0	0
7068	0			59	35	0	0	0	0	0	0	0	0
7069	0	0	0	68	35	0	0	0	0	0	0	0	0
7070	0			59	44	0	0	0	0	0	0	0	0
7071	0			80	62	0	0	0	0	0	0	0	0
7072	5	0	0	82	73	0	0	0	0	0	0	0	0
7073	2			89	77	0	0	0	0	0	1	0	0
7074	0	0	0	91	75	1	0	0	1	0	1	0	0
7075	0			93	59	0	0	0	0	0	0	0	0
7076	0	0	0	93	64	0	0	0	0	0	0	0	0
7077	0			86	55	0	1	0	0	0	0	0	0
7078	0	0	0	87	57	0	0	0	0	0	0	0	0
7079	0			75	51	0	0	0	0	0	0	0	0
7080	0	0	0	80	57	0	0	0	0	0	0	0	0
7081	0	0	0	93	62	0	0	0	0	0	0	0	0
7082	0			68	46	0	0	0	0	0	0	0	0
7083	0			91	75	1	0	0	1	0	1	0	0
7084	25	0	0	75	68	1	1	0	0	0	1	0	0
7085	25			78	71	0	0	0	0	0	0	0	0
7086	0	0	0	77	55	0	0	0	0	0	0	0	0
7087	13			75	68	0	0	0	0	0	0	0	0
7088	0			69	57	0	0	0	0	0	0	0	0
7089	0	0	0	78	68	1	0	0	0	0	1	0	0
7090	7	0	0	77	69	0	0	0	0	0	0	0	0
7091	0			89	78	0	0	0	0	0	0	0	0
7092	0			59	44	0	0	0	0	0	0	0	0
7093	8	0	0	80	48	0	0	0	0	0	0	0	0
7094	0	0	0	82	69	0	0	0	0	0	0	0	0
7095	0	0	0	82	66	1	0	0	0	0	0	0	0
7096	0	0	0	86	69	0	0	0	0	0	0	0	0
7097	0			71	55	0	0	0	0	0	0	0	0
7098	0			75	53	0	0	0	0	0	0	0	0
7099	0			89	73	1	0	0	0	0	1	0	0
7100	0	0	0	69	46	0	0	0	0	0	0	0	0
7101	0			77	48	0	0	0	0	0	0	0	0
7102	0			95	73	0	0	0	0	0	0	0	0
7103	0	0	0	91	60	0	0	0	0	0	0	0	0
7104	0			69	51	0	0	0	0	0	0	0	0
7105	3			60	48	1	0	0	0	0	1	0	0
7106	1			86	69	0	0	0	0	0	0	0	0
7107	0			87	77	0	0	0	0	0	0	0	0
7108	0			89	71	0	0	0	0	0	0	0	0
7109	0	0	0	69	44	0	0	0	0	0	0	0	0
7110	0	0	0	80	62	0	0	0	0	0	0	0	0
7111	0	0	0	71	48	0	0	0	0	0	0	0	0
7112	0			93	71	0	1	0	0	0	1	0	0
7113	0			62	35	0	0	0	0	0	0	0	0
7114	0			69	50	0	0	0	0	0	0	0	0
7115	0			51	80	0	0	0	0	0	0	0	0
7116	0			87	59	0	0	0	0	0	0	0	0
7117	0	0	0	71	37	0	0	0	0	0	0	0	0
7118	0	0	0	73	62	0	0	0	0	0	0	0	0
7119	0			53	30	0	0	0	0	0	0	0	0
7120	0			66	53	0	0	0	0	0	0	0	0
7121	0			66	28	0	0	0	0	0	0	0	0
7122	9	0	0	53	57	0	0	0	0	0	0	0	0
7123	0	0	0	55	41	0	0	0	1	0	0	0	0
7124	0			64	41	0	0	0	0	0	0	0	0
7125	0			82	64	1	0	0	0	0	1	0	0
7126	0	0	0	57	44	0	0	0	0	0	0	0	0
7127	0	0	0	60	37	0	0	0	0	0	0	0	0
7128	0			86	64	0	0	0	0	0	0	0	0
7129	0	0	0	59	33	0	0	0	0	0	0	0	0
7130	0	0	0	55	37	0	0	0	0	0	0	0	0
7131	0			82	64	1	0	0	0	0	1	0	0
7132	0			41	26	1	0	0	1	0	1	0	0
7133	0	0	0	62	42	0	0	0	0	0	0	0	0
7134	0	0	0	50	41	0	0	0	0	0	0	0	0
7135	0			68	59	1	0	0	0	0	1	0	0
7136	0	0	0	66	42	0	0	0	0	0	0	0	0
7137	7			57	46	1	0	0	0	0	1	0	0
7138	0			44	28	0	0	0	0	0	0	0	0
7139	0	0	0	39	33	0	0	0	0	0	0	1	0
7140	0	0	0	48	24	0	0	0	0	0	0	0	0
7141	0	0	0	46	30	0	0	0	0	0	0	0	0
7142	2	0	0	48	32	0	0	0	0	0	0	0	0
7143	0			80	60	0	0	0	0	0	0	0	0
7144	1	0	0	44	28	0	0	0	0	0	0	0	0
7145	0			51	30	0	0	0	0	0	0	0	0
7146	0	0	0	42	28	0	0	0	0	0	0	0	0
7147	1			44	33	1	0	0	0	0	1	0	0
7148	0	0	0	77	53	0	0	0	0	0	0	0	0
7149	0	0	0	64	46	0	0	0	0	0	0	0	0
7150	0			78	62	0	0	0	0	0	0	0	0
7151	4			69	55	0	0	0	0	0	0	0	0
7152	2			62	53	1	0	0	0	0	1	0	0
7153	0	0	0	66	44	0	0	0	0	0	1	0	0
7154	0			35	30	0	0	0	0	0	0	0	0
7155	0			37	19	1	0	0	0	0	1	0	0
7156	0			71	51	1	0	0	0	0	1	0	0
7157	17	0	0	66	51	1	0	0	0	0	1	0	0
7158	0			35	30	0	0	0	0	0	0	0	0
7159	48	0	0	57	35	0	0	0	0	0	0	0	0
7160	0	0	0	53	30	0	0	0	0	0	0	0	0
7161	30	0	0	44	39	0	0	0	0	0	0	0	0
7162	0			53	44	0	0	0	0	0	0	0	0
7163	0	0	0	62	35	0	0	0	0	0	0	0	0
7164	0			78	59	0	0	0	0	0	1	0	0
7165	0	0	0	71	42	0	0	0	0	0	0	0	0
7166	0	0	0	46	33	0	0	0	0	0	0	0	0
7167	1			30	21	1	0	0	0	0	1	1	0
7168	0			77	51	0	0	0	0	0	0	0	0
7169	0			51	35	0	0	0	0	0	0	0	0
7170	0	0	0	44	30	0	0	0	0	0	0	0	0
7171	0			69	51	0	0	0	0	0	0	0	0
7172	0			30	26	0	0	0	0	0	0	0	0
7173	0			59	30	0	0	0	0	0	0	0	0
7174	0			59	39	0	0	0	0	0	0	0	0
7175	0			64	51	1	0	0	1	0	1	0	0
7176	0	0	2	30	21	0	0	0	0	0	0	0	0
7177	0	0	0	33	12	0	0	0	0	0	0	1	0
7178	0	0	0	53	17	0	0	0	0	0	0	0	0
7179	0	0	0	39	28	0	0	0	0	0	0	0	0
7180	0			62	51	0	0	0	0	0	0	0	0
7181	0			66	41	0	0	0	0	0	0	0	0
7182	21			80	71	1	0	0	0	0	1	0	0
7183	0			42	30	0	0	0	0	0	1	1	0
7184	4	1	0	37	32	1	0	0	1	0	1	1	0
7185	4	0	0	44	37	0	0	0	0	0	0	0	0
7186	0			42	32	0	0	0	0	0	0	0	0
7187	11			60	55	0	0	0	0	0	1	0	0
7188	0			50	39	1	0	0	1	0	1	0	0
7189	0			71	33	0	0	0	0	0	0	0	0
7190	0	0	0	41	17	0	0	0	0	0	0	0	0
7191	0			44	35	0	0	0	0	0	0	0	0
7192	0	0	0	55	30	0	0	0	0	0	0	0	0
7193	0	0	0	39	26	0	0	0	0	0	0	0	0
7194	22			60	48	0	0	0	0	0	0	0	0
7195	5			60	51	1	0	0	0	0	1	0	0
7196	0	0	2	35	21	0	0	0	0	0	0	0	0
7197	0	0	0	37	26	0	0	0	0	0	0	0	0
7198	0	0	15	39	21	0	0	0	0	0	0	0	0
7199	0	0	0	42	23	0	0	0	0	0	0	0	0
7200	1	0	0	69	44	0	0	0	0	0	1	0	0
7201	0			30	24	0	0	0	0	0	0	0	0
7202	0			59	48	1	0	0	0	0	1	0	0
7203	0	0	0	33	26	0	0	0	0	0	0	1	0
7204	0			82	55	0	0	0	1	0	0	0	0
7205	7	0	0	78	69	0	0	0	0	0	0	0	0
7206	0			84	59	0	0	0	0	0	0	0	0
7207	20			89	77	1	1	0	0	0	1	0	0
7208	0	0	0	75	62	0	0	0	0	0	0	0	0
7209	0			75	50	0	0	0	0	0	0	0	0
7210	0	0	0	78	51	1	0	0	0	0	1	0	0
7211	0	0	0	82	55	0	0	0	0	0	0	0	0
7212	0			62	78	0	0	0	0	0	0	0	0
7213	0			68	57	0	0	0	0	0	0	0	0
7214	0			87	64	1	0	0	0	0	1	0	0
7215	0	0	0	91	73	0	0	0	0	0	0	0	0
7216	7			89	69	0	0	0	0	0	0	0	0
7217	0			104	78	0	0	0	0	0	0	0	0
7218	23	0	0	64	53	1	0	0	1	0	1	0	0
7219	1	0	0	78	64	0	0	0	0	0	0	0	0
7220	0	0	0	73	55	0	0	0	0	0	0	0	0
7221	0			71	57	0	0	0	0	0	0	0	0
7222	0	0	0	75	60	1	0	0	0	0	1	0	0
7223	9			82	69	0	0	0	0	0	0	0	0
7224	0			82	66	1	0	0	0	0	1	0	0
7225	0			71	50	0	0	0	0	0	1	0	0
7226	32	0	0	75	71	1	0	0	0	0	1	0	0
7227	1			89	80	0	0	0	0	0	1	0	0
7228	0	0	0	75	53	0	0	0	0	0	0	0	0
7229	0			107	73	0	0	0	0	0	0	0	0
7230	0			95	60	0	0	0	0	0	0	0	0
7231	0			69	48	0	0	0	0	0	0	0	0
7232	0	0	0	82	62	0	0	0	0	0	0	0	0
7233	0	0	0	75	53	0	0	0	0	0	0	0	0
7234	1	0	0	60	46	0	0	0	0	0	0	0	0
7235	0			69	35	0	0	0	0	0	0	0	0
7236	0			66	59	0	0	0	0	0	0	0	0
7237	0			60	50	0	0	0	0	0	0	0	0
7238	0			78	57	0	0	0	0	0	0	0	0
7239	0	0	0	51	39	0	0	0	0	0	0	0	0
7240	0	0	0	75	48	0	0	0	0	0	0	0	0
7241	10			75	68	1	1	0	0	0	1	0	0
7242	6	0	0	57	42	0	0	0	0	0	0	0	0
7243	0	0	0	75	51	0	0	0	0	0	0	0	0
7244	0	0	0	60	42	0	0	0	0	0	0	0	0
7245	0			57	39	0	0	0	0	0	0	0	0
7246	0			82	71	0	0	0	0	0	0	0	0
7247	0	0	0	64	46	0	0	0	0	0	1	0	0
7248	0			75	66	0	0	0	0	0	1	0	0
7249	0	0	0	71	50	0	0	0	0	0	0	0	0
7250	0	0	0	69	48	0	0	0	0	0	0	0	0
7251	0	0	0	73	51	0	0	0	0	0	0	0	0
7252	0			75	48	0	0	0	0	0	0	0	0
7253	0			78	44	0	0	0	0	0	0	0	0
7254	0	0	0	73	42	1	0	0	0	0	1	0	0
7255	0	0	0	55	39	0	0	0	0	0	0	0	0
7256	0			78	50	0	0	0	0	0	0	0	0
7257	0			37	28	0	0	0	0	0	0	1	0
7258	0			78	62	1	0	0	0	0	1	0	0
7259	1	0	0	86	71	0	0	0	0	0	0	0	0
7260	30	0	0	71	60	0	0	0	0	0	0	0	0
7261	0	0	0	60	33	0	0	0	0	0	0	0	0
7262	6			53	44	0	0	0	0	0	0	0	0
7263	0			78	62	0	0	0	1	0	0	0	0
7264	7			60	51	0	0	0	0	0	1	0	0
7265	0	0	0	84	69	1	0	0	0	0	1	0	0
7266	2			84	71	1	0	0	0	0	1	0	0
7267	12	0	0	51	48	0	0	0	0	0	0	0	0
7268	0			80	66	1	0	0	0	0	1	0	0
7269	4			57	44	0	0	0	0	0	0	0	0
7270	0			35	30	0	0	0	0	0	0	0	0
7271	0			71	57	0	0	0	0	0	0	0	0
7272	0			68	55	1	0	0	0	0	1	0	0
7273	0	0	0	50	35	0	0	0	0	0	0	0	0
7274	0			35	59	0	0	0	0	0	0	0	0
7275	0	0	0	50	28	0	0	0	0	0	0	0	0
7276	4	0	0	44	24	0	0	0	0	0	0	0	0
7277	0			82	62	0	0	0	0	0	0	0	0
7278	0	0	0	71	37	0	0	0	0	0	0	0	0
7279	0	0	0	44	39	0	0	0	0	0	0	0	0
7280	0			51	42	0	0	0	0	0	0	0	0
7281	1	0	0	53	42	1	0	0	0	0	1	0	0
7282	0			60	50	0	0	0	0	0	0	0	0
7283	0			80	66	0	0	0	0	0	0	0	0
7284	0			68	46	0	0	0	0	0	0	0	0
7285	0	0	0	55	37	1	0	0	0	0	0	0	0
7286	0	0	0	69	44	0	0	0	0	0	0	0	0
7287	0	0	0	66	55	0	0	0	0	0	0	0	0
7288	5	0	0	41	19	1	1	0	0	0	1	0	1
7289	0	0	0	71	39	0	0	0	0	0	0	0	0
7290	0			62	28	0	0	0	0	0	0	0	0
7291	0			68	46	0	0	0	0	0	0	0	0
7292	0	0	0	62	28	0	0	0	0	0	0	0	0
7293	0			57	37	0	0	0	0	0	0	0	0
7294	0	0	0	53	35	0	0	0	0	0	0	0	0
7295	2			55	50	0	0	0	0	0	0	0	0
7296	0			42	35	0	0	0	0	0	0	0	0
7297	0	0	0	64	44	0	0	0	0	0	0	0	0
7298	0			53	28	0	0	0	0	0	0	0	0
7299	0			59	33	0	0	0	0	0	0	0	0
7300	0	0	12	33	23	0	0	0	0	0	0	0	0
7301	0	0	0	30	19	0	0	0	0	0	0	1	0
7302	0			62	26	0	0	0	0	0	0	0	0
7303	0			30	21	0	0	0	0	0	0	0	0
7304	0	0	7	33	24	0	0	0	0	0	0	0	0
7305	0			57	48	0	0	0	0	0	0	0	0
7306	0	0	7	35	19	0	0	0	0	0	0	0	0
7307	0	0	0	33	24	0	0	0	0	0	0	0	0
7308	0	2	2	30	26	1	0	0	0	0	1	1	0
7309	0	0	0	35	28	0	0	0	0	0	0	0	0
7310	0		12	33	15	0	0	0	0	0	0	0	0
7311	0			53	24	0	0	0	0	0	0	0	0
7312	0	0	0	48	17	0	0	0	0	0	0	0	0
7313	0	0	0	35	15	0	0	0	0	0	0	0	0
7314	0			71	42	0	0	0	0	0	0	0	0
7315	0			51	37	1	0	0	0	0	1	0	0
7316	0	0	0	48	26	0	0	0	0	0	0	0	0
7317	0			50	37	0	0	0	0	0	0	0	0
7318	0	0	0	42	33	0	0	0	0	0	0	0	0
7319	0			62	37	0	0	0	0	0	0	0	0
7320	0			48	32	0	0	0	0	0	1	0	0
7321	13	0	0	75	48	1	1	0	0	0	1	0	0
7322	0			75	62	0	0	0	0	0	0	0	0
7323	0			75	51	1	0	0	0	0	1	0	0
7324	0			60	39	0	0	0	0	0	0	0	0
7325	0	0	0	51	24	0	0	0	0	0	0	0	0
7326	0			57	32	0	0	0	0	0	0	0	0
7327	0			50	28	0	0	0	0	0	0	0	0
7328	4	0	0	46	35	1	0	0	0	0	1	0	0
7329	0	0	0	73	44	1	0	0	0	0	1	0	0
7330	0	1	0	21	15	1	0	0	0	0	0	1	0
7331	62	0	0	39	35	1	0	0	0	0	1	0	0
7332	0	0	0	55	35	0	0	0	0	0	0	0	0
7333	0	0	0	28	6	0	0	0	0	0	0	0	0
7334	10	0	2	35	28	0	0	0	0	0	0	0	0
7335	10	0	0	62	51	0	0	0	0	0	0	0	0
7336	0	0	0	84	62	0	0	0	0	0	0	0	0
7337	0			87	75	0	0	0	0	0	0	0	0
7338	0			57	80	0	0	0	0	0	0	0	0
7339	0	0	0	80	57	0	0	0	0	0	0	0	0
7340	0			69	59	0	0	0	0	0	0	0	0
7341	0	0	0	78	60	0	0	0	0	0	0	0	0
7342	0			69	51	0	0	0	0	0	0	0	0
7343	0			80	68	0	0	0	0	0	1	0	0
7344	0			84	71	0	0	0	0	0	0	0	0
7345	0			71	66	0	0	0	0	0	0	0	0
7346	0	0	0	71	44	0	0	0	0	0	0	0	0
7347	0	0	0	80	51	0	0	0	0	0	0	0	0
7348	0	0	0	84	66	0	0	0	0	0	0	0	0
7349	1			66	50	0	0	0	0	0	0	0	0
7350	0			78	62	0	0	0	0	0	0	0	0
7351	0			71	57	0	0	0	0	0	0	0	0
7352	0			71	48	0	0	0	0	0	0	0	0
7353	0			75	46	0	0	0	0	0	0	0	0
7354	0			62	80	0	0	0	0	0	0	0	0
7355	0	0	0	73	51	0	0	0	0	0	0	0	0
7356	0			62	82	0	0	0	0	0	0	0	0
7357	0			62	50	1	0	0	0	0	1	0	0
7358	10			87	75	1	0	0	0	0	1	0	0
7359	0			71	64	0	0	0	1	0	0	0	0
7360	0	0	0	89	71	0	0	0	0	0	0	0	0
7361	0	0	0	59	33	0	0	0	0	0	0	0	0
7362	0	0	0	64	37	0	0	0	0	0	0	0	0
7363	0			96	69	0	0	0	0	0	0	0	0
7364	0	0	0	69	39	0	0	0	0	0	0	0	0
7365	0	0	0	78	64	1	0	0	0	0	1	0	0
7366	0			69	62	0	0	0	0	0	0	0	0
7367	0			73	39	0	0	0	0	0	0	0	0
7368	0			51	69	0	0	0	0	0	0	0	0
7369	0	0	0	64	55	0	0	0	0	0	0	0	0
7370	0	0	0	69	46	0	0	0	0	0	0	0	0
7371	0			60	48	0	0	0	0	0	0	0	0
7372	0	0	0	71	51	0	0	0	0	0	0	0	0
7373	0	0	0	64	35	1	0	0	0	0	0	0	0
7374	1			46	39	0	0	0	0	0	1	0	0
7375	0	0	0	46	30	0	0	0	0	0	0	0	0
7376	0			41	57	0	0	0	0	0	0	0	0
7377	0			39	68	0	0	0	0	0	0	0	0
7378	0	0	0	59	42	0	0	0	0	0	0	0	0
7379	0	0	0	66	37	1	0	0	0	0	0	0	0
7380	1	0	0	51	39	1	0	0	0	0	1	0	0
7381	0	0	0	62	53	1	0	0	0	0	1	0	0
7382	0	0	0	51	44	0	0	0	0	0	0	0	0
7383	0	0	0	57	44	1	0	0	0	0	0	0	0
7384	0			71	37	0	0	0	0	0	0	0	0
7385	0	0	0	87	69	0	0	0	0	0	1	0	0
7386	0			68	55	0	0	0	0	0	0	0	0
7387	0	0	0	57	48	0	0	0	0	0	1	0	0
7388	0	0	0	60	46	0	0	0	0	0	0	0	0
7389	14	0	0	84	66	1	1	0	0	0	1	0	0
7390	6			55	24	0	0	0	0	0	0	0	0
7391	1	0	0	66	42	1	0	0	0	0	1	0	0
7392	0			57	73	0	0	0	0	0	0	0	0
7393	0	0	0	71	53	0	0	0	0	0	0	0	0
7394	0			48	62	0	0	0	0	0	0	0	0
7395	0	0	0	77	53	0	0	0	0	0	0	0	0
7396	0	0	0	71	37	0	0	0	0	0	0	0	0
7397	0	0	0	57	37	0	0	0	0	0	0	0	0
7398	0	0	0	71	37	0	0	0	0	0	0	0	0
7399	0			66	42	0	0	0	0	0	0	0	0
7400	0			71	30	0	0	0	0	0	0	0	0
7401	0			77	37	0	0	0	0	0	0	0	0
7402	0			66	44	0	0	0	0	0	0	0	0
7403	0	0	0	66	48	0	0	0	0	0	0	0	0
7404	0	0	0	48	32	0	0	0	0	0	0	0	0
7405	0			66	57	1	0	0	0	0	1	0	0
7406	0	0	0	51	24	0	0	0	0	0	0	0	0
7407	0	0	0	46	28	0	0	0	0	0	0	0	0
7408	0	0	0	53	32	0	0	0	0	0	0	0	0
7409	0			64	48	0	0	0	0	0	0	0	0
7410	7	0	0	69	66	0	0	0	0	0	0	0	0
7411	0			82	59	0	0	0	0	0	0	0	0
7412	0	0	0	82	60	0	0	0	0	0	0	0	0
7413	0	0	0	51	30	0	0	0	0	0	0	0	0
7414	0			53	46	0	0	0	0	0	0	0	0
7415	0			57	48	0	0	0	0	0	0	0	0
7416	0			64	44	0	0	0	0	0	0	0	0
7417	0	0	0	48	39	1	0	0	0	0	1	0	0
7418	0			33	28	0	0	0	0	0	1	1	1
7419	0	0	0	62	35	0	0	0	0	0	0	0	0
7420	0			57	42	0	0	0	0	0	0	0	0
7421	0	0	0	68	44	0	0	0	0	0	0	0	0
7422	0			44	28	0	0	0	0	0	0	0	0
7423	2			26	15	1	0	0	0	0	1	1	0
7424	0	0	0	55	35	1	0	0	0	0	0	0	0
7425	0	0	0	39	28	0	0	0	0	0	0	0	0
7426	0			57	50	0	0	0	0	0	0	0	0
7427	0	0	0	37	24	0	0	0	0	0	0	0	0
7428	0			41	32	0	0	0	0	0	1	0	0
7429	8			57	51	1	0	0	0	0	1	0	0
7430	0	0	0	57	32	0	0	0	0	0	0	0	0
7431	0	0	0	42	32	0	0	0	0	0	0	0	0
7432	6	0	0	50	32	1	0	0	0	0	1	0	0
7433	6			46	37	1	0	0	0	0	1	0	0
7434	0	0	0	78	44	0	0	0	0	0	0	0	0
7435	0			60	53	0	0	0	0	0	0	0	0
7436	0	0	0	48	37	0	0	0	0	0	0	0	0
7437	0	0	0	44	33	1	0	0	0	0	0	0	0
7438	1	1	0	39	26	1	0	0	0	0	1	1	0
7439	1			39	32	0	0	0	0	0	0	0	0
7440	1	0	0	53	39	0	0	0	0	0	0	0	0
7441	0	0	-999	32	46	0	0	0	0	0	0	0	0
7442	0			62	42	0	0	0	0	0	0	0	0
7443	0	0	0	39	3	0	0	0	0	0	0	0	0
7444	0			77	48	0	0	0	0	0	0	0	0
7445	0	0	0	23	6	0	0	0	0	0	0	0	0
7446	0	0	2	10	-9	0	0	0	0	0	0	0	0
7447	5			46	33	1	0	0	0	0	1	0	0
7448	0			51	24	0	0	0	0	0	0	0	0
7449	0	0	0	64	39	1	0	0	0	0	1	0	0
7450	0		17	26	15	0	0	0	0	0	0	0	0
7451	0			32	23	0	0	0	0	0	0	0	0
7452	0			28	17	0	0	0	0	0	0	0	0
7453	5			55	48	1	0	0	0	0	1	0	0
7454	0	0	0	73	66	0	0	0	0	0	0	0	0
7455	0	0	0	46	37	0	0	0	0	0	0	0	0
7456	0	0	10	37	24	1	0	0	0	0	0	0	0
7457	9	-999	-999	55	64	0	0	0	0	0	0	0	0
7458	0			41	30	0	0	0	0	0	0	0	0
7459	11	0	0	66	46	1	1	0	0	0	1	0	0
7460	0	0	0	66	35	0	0	0	0	0	0	0	0
7461	5			62	55	1	0	0	1	0	1	0	0
7462	0	0	10	28	19	1	0	0	1	0	0	1	0
7463	0	0	5	46	30	0	0	0	0	0	0	0	0
7464	0	0	0	51	33	0	0	0	0	0	0	0	0
7465	0			30	17	0	0	0	0	0	0	0	0
7466	0	0	0	28	17	0	0	0	0	0	0	0	0
7467	0	0	0	33	26	0	0	0	0	0	0	0	0
7468	54			91	73	1	1	0	0	0	1	0	0
7469	0	0	0	82	55	0	0	0	0	0	0	0	0
7470	0	0	0	78	53	0	0	0	0	0	0	0	0
7471	0	0	0	82	55	0	0	0	0	0	0	0	0
7472	0			57	84	0	0	0	0	0	0	0	0
7473	0			66	55	0	0	0	0	0	0	0	0
7474	0	0	0	82	55	0	0	0	0	0	0	0	0
7475	0	0	0	86	62	0	0	0	0	0	0	0	0
7476	0	0	0	93	75	0	0	0	0	0	0	0	0
7477	0	0	0	95	73	0	0	0	0	0	0	0	0
7478	0	0	0	75	55	0	0	0	0	0	0	0	0
7479	0			62	82	0	0	0	0	0	0	0	0
7480	0	0	0	75	55	1	0	0	0	0	1	0	0
7481	0			57	80	0	0	0	0	0	0	0	0
7482	0			71	53	0	0	0	0	0	0	0	0
7483	0	0	0	82	64	0	0	0	0	0	0	0	0
7484	0			66	48	0	0	0	0	0	0	0	0
7485	0			93	75	1	0	0	1	0	0	0	0
7486	0	0	0	98	78	0	0	0	0	0	0	0	0
7487	0			71	59	0	0	0	1	0	0	0	0
7488	0			73	55	0	0	0	0	0	0	0	0
7489	13	0	0	66	60	0	0	0	0	0	0	0	0
7490	48	0	0	73	66	1	0	0	1	0	1	0	0
7491	0	0	0	80	64	0	0	0	0	0	0	0	0
7492	0			84	60	0	0	0	0	0	0	0	0
7493	0			82	39	0	0	0	0	0	0	0	0
